application_id,customer_id,application_date,channel,customer_segment,age_group,employment_status,annual_income,monthly_expenses,existing_loans,requested_amount,loan_term_months,debt_to_income_ratio,credit_history_length,previous_defaults,documents_complete,verification_errors,manual_review,processing_time_hours,decision,decision_reason,application_status,annual_income_imputed
APP-009807,CUST-009807,2026-04-24,branch,self_employed,18-25,self_employed,65890.55,2741.25,3,110045.67,60,0.284,0.1,0,True,0,False,18.2,approved,clean credit history,completed,False
APP-001752,CUST-001752,2025-12-08,branch,retail_mass,36-45,unemployed,15775.69,927.26,0,6100.61,12,0.291,6.5,0,True,0,False,17.0,approved,stable income relative to requested amount,completed,False
APP-014346,CUST-014346,2025-04-12,branch,retail_affluent,56-65,employed,54120.9,3194.11,0,106352.95,120,0.278,30.2,0,True,0,False,22.6,approved,acceptable debt-to-income ratio,completed,False
APP-002040,CUST-002040,2025-06-06,online,retail_mass,56-65,employed,78664.32,3107.89,0,76837.95,84,0.206,1.3,0,True,0,False,17.5,approved,acceptable debt-to-income ratio,completed,False
APP-002083,CUST-002083,2025-12-30,branch,small_business,18-25,self_employed,25741.52,1411.62,0,29352.09,48,0.27,1.0,0,True,1,False,20.0,approved,acceptable debt-to-income ratio,completed,False
APP-007965,CUST-007965,2025-11-12,branch,retail_mass,26-35,employed,39332.05,1937.33,2,36054.17,84,0.359,5.9,0,True,0,False,11.4,approved,stable income relative to requested amount,completed,False
APP-014826,CUST-014826,2025-03-27,online,retail_mass,36-45,employed,47756.06,3189.05,0,24696.34,12,0.323,5.8,0,True,1,False,25.7,approved,clean credit history,completed,False
APP-000546,CUST-000546,2025-08-21,mobile_app,retail_mass,65+,retired,18518.71,1133.47,0,9680.45,12,0.26,20.5,0,True,1,False,18.0,approved,clean credit history,completed,False
APP-006199,CUST-006199,2025-04-01,online,self_employed,36-45,self_employed,16455.31,1016.39,0,8533.82,24,0.326,5.2,1,True,0,False,21.0,approved,acceptable debt-to-income ratio,completed,False
APP-017390,CUST-017390,2025-11-13,branch,retail_mass,36-45,employed,30370.4,1310.38,0,18499.34,36,0.248,11.8,0,True,0,False,19.8,approved,acceptable debt-to-income ratio,completed,False
APP-015792,CUST-015792,2025-09-10,mobile_app,self_employed,26-35,self_employed,49989.46,2817.35,0,84923.45,48,0.283,4.4,0,True,0,False,21.0,approved,acceptable debt-to-income ratio,completed,False
APP-001356,CUST-001356,2025-07-06,mobile_app,retail_affluent,65+,retired,35470.79,2502.37,0,18268.86,24,0.366,11.2,1,True,1,False,27.8,approved,stable income relative to requested amount,completed,False
APP-005147,CUST-005147,2026-03-27,phone,retail_affluent,65+,retired,46855.46,2385.21,0,27133.71,36,0.233,30.2,0,True,0,True,91.0,approved,acceptable debt-to-income ratio,completed,False
APP-017388,CUST-017388,2025-02-25,phone,self_employed,65+,retired,18191.07,894.85,1,29065.92,48,0.401,38.4,0,True,1,False,28.8,rejected,debt-to-income ratio above acceptable threshold,completed,False
APP-008867,CUST-008867,2025-07-21,branch,retail_mass,36-45,employed,68247.04,4493.44,2,68286.13,84,0.336,9.2,0,False,0,False,27.3,approved,clean credit history,completed,False
APP-010737,CUST-010737,2026-03-28,mobile_app,self_employed,65+,retired,15729.04,834.03,0,23434.76,36,0.279,31.6,0,True,1,False,34.8,approved,stable income relative to requested amount,completed,False
APP-018361,CUST-018361,2025-08-20,mobile_app,retail_affluent,56-65,employed,40950.4,1440.78,0,37225.65,48,0.126,19.9,0,True,0,False,27.9,approved,acceptable debt-to-income ratio,completed,False
APP-012191,CUST-012191,2025-07-22,online,self_employed,46-55,unemployed,13517.43,493.03,0,9017.03,12,0.188,2.1,0,True,0,False,19.7,approved,acceptable debt-to-income ratio,completed,False
APP-010694,CUST-010694,2026-02-14,branch,retail_mass,56-65,employed,39414.98,1406.96,3,13521.52,60,0.298,39.7,0,True,0,False,15.6,approved,acceptable debt-to-income ratio,completed,False
APP-006014,CUST-006014,2025-10-18,mobile_app,retail_mass,26-35,employed,30171.01,2095.85,0,25611.28,36,0.289,2.3,0,True,0,False,15.9,approved,clean credit history,completed,False
APP-007169,CUST-007169,2026-05-14,online,retail_mass,46-55,employed,39834.64,1800.9,2,41146.68,84,0.31,10.2,0,True,0,False,18.0,approved,stable income relative to requested amount,completed,False
APP-000175,CUST-000175,2025-09-08,branch,retail_mass,36-45,employed,50892.51,2937.4,0,40769.84,12,0.282,8.0,0,True,0,False,13.5,approved,clean credit history,completed,False
APP-019622,CUST-019622,2025-08-24,branch,retail_affluent,46-55,employed,45103.96,1650.08,1,27742.51,12,0.257,21.4,0,True,0,False,19.4,approved,acceptable debt-to-income ratio,completed,False
APP-002208,CUST-002208,2025-05-07,online,retail_mass,56-65,unemployed,17649.42,1032.48,3,19338.38,12,0.55,30.5,2,True,0,False,14.8,rejected,debt-to-income ratio above acceptable threshold,completed,False
APP-018677,CUST-018677,2025-11-11,online,retail_mass,36-45,employed,50836.89,2949.96,0,20132.5,24,0.267,2.1,0,True,1,False,26.5,approved,stable income relative to requested amount,completed,False
APP-017828,CUST-017828,2026-03-03,online,small_business,36-45,unemployed,14635.21,1001.4,1,24853.72,48,0.417,14.8,0,False,2,True,88.8,approved,acceptable debt-to-income ratio,completed,False
APP-003787,CUST-003787,2025-01-10,online,retail_mass,26-35,employed,26370.28,1091.76,0,26004.77,36,0.211,1.3,0,False,2,False,51.0,approved,clean credit history,completed,False
APP-010417,CUST-010417,2025-02-07,broker,retail_mass,65+,self_employed,38253.62,2264.25,1,11875.8,24,0.302,28.7,0,True,0,False,28.1,approved,acceptable debt-to-income ratio,completed,False
APP-015712,CUST-015712,2025-06-20,mobile_app,self_employed,65+,employed,55065.63,2357.49,1,84668.29,60,0.233,45.7,0,True,0,False,23.6,approved,stable income relative to requested amount,completed,False
APP-014249,CUST-014249,2025-06-07,online,retail_mass,46-55,employed,79058.52,2548.92,1,33873.92,48,0.168,7.8,0,True,1,False,34.2,approved,stable income relative to requested amount,completed,False
APP-009318,CUST-009318,2025-09-02,branch,retail_affluent,65+,employed,228151.49,10230.15,1,272639.4,48,0.169,29.9,0,True,1,False,21.2,approved,clean credit history,completed,False
APP-013739,CUST-013739,2025-11-03,online,retail_mass,36-45,employed,64210.0,4140.14,4,49693.43,60,0.435,8.6,0,True,0,False,16.4,rejected,debt-to-income ratio above acceptable threshold,completed,False
APP-019614,CUST-019614,2025-04-20,broker,self_employed,65+,retired,19587.51,1207.39,0,12077.2,12,0.308,3.1,0,True,0,False,13.3,approved,acceptable debt-to-income ratio,completed,False
APP-017205,CUST-017205,2025-06-11,online,retail_mass,46-55,employed,45216.31,2879.39,0,52551.04,84,0.306,1.0,0,True,1,False,23.4,approved,stable income relative to requested amount,completed,False
APP-002441,CUST-002441,2024-12-30,branch,self_employed,26-35,self_employed,22026.86,805.48,0,32500.32,60,0.223,0.6,0,True,0,False,16.2,approved,clean credit history,completed,False
APP-012549,CUST-012549,2025-01-18,mobile_app,small_business,46-55,employed,47637.4,1991.48,1,144145.98,36,0.18,5.0,0,True,0,True,89.4,,customer withdrew before a decision was reached,withdrawn,True
APP-001322,CUST-001322,2025-10-26,mobile_app,retail_mass,36-45,retired,25403.36,955.89,1,25007.0,60,0.227,14.0,1,False,2,True,106.1,approved,stable income relative to requested amount,completed,False
APP-001603,CUST-001603,2025-06-21,phone,retail_mass,36-45,employed,57750.28,1938.62,1,32791.85,24,0.204,9.2,0,True,1,False,32.3,approved,stable income relative to requested amount,completed,False
APP-009945,CUST-009945,2025-06-21,branch,retail_mass,46-55,employed,29855.69,966.49,0,25333.63,48,0.156,25.0,0,True,1,False,20.6,approved,acceptable debt-to-income ratio,completed,False
APP-008014,CUST-008014,2026-03-11,online,self_employed,46-55,employed,30162.72,1483.33,1,26098.58,24,0.255,28.8,0,True,2,False,33.7,approved,stable income relative to requested amount,completed,False
APP-010944,CUST-010944,2025-11-25,broker,retail_mass,36-45,employed,26353.55,1070.55,0,22071.99,24,0.175,13.7,0,True,0,False,13.4,approved,acceptable debt-to-income ratio,completed,False
APP-004065,CUST-004065,2025-07-06,mobile_app,retail_mass,18-25,retired,22402.91,905.24,0,8733.07,12,0.22,2.5,0,False,3,True,93.8,approved,stable income relative to requested amount,completed,False
APP-001294,CUST-001294,2026-06-03,mobile_app,retail_affluent,46-55,employed,99746.02,3160.57,0,146414.4,36,0.184,17.3,0,True,1,False,20.5,approved,clean credit history,completed,False
APP-002000,CUST-002000,2026-04-24,mobile_app,retail_mass,26-35,unknown,43682.99,919.07,0,8811.42,48,0.166,4.2,0,True,1,False,28.8,approved,clean credit history,completed,True
APP-016954,CUST-016954,2025-09-05,online,retail_mass,65+,self_employed,39796.3,2308.37,0,22732.41,36,0.245,28.6,0,False,1,True,93.4,approved,acceptable debt-to-income ratio,completed,False
APP-002063,CUST-002063,2026-01-27,branch,retail_mass,46-55,employed,46696.51,2139.74,1,35056.33,84,0.214,24.2,0,True,0,False,15.2,approved,clean credit history,completed,False
APP-012263,CUST-012263,2025-12-15,branch,self_employed,26-35,employed,43191.53,2978.89,0,34575.8,48,0.306,11.9,0,True,1,False,25.9,approved,acceptable debt-to-income ratio,completed,False
APP-001507,CUST-001507,2025-09-18,online,retail_affluent,26-35,employed,66670.91,2530.72,0,103037.2,120,0.184,0.4,0,True,0,True,68.0,approved,acceptable debt-to-income ratio,completed,False
APP-014320,CUST-014320,2026-06-25,online,self_employed,36-45,employed,34241.45,1650.93,1,17337.24,84,0.343,5.8,0,False,2,False,48.1,approved,acceptable debt-to-income ratio,completed,False
APP-001559,CUST-001559,2026-04-11,mobile_app,retail_mass,36-45,employed,37084.24,1884.33,1,20779.07,60,0.285,9.0,0,True,0,False,27.9,approved,clean credit history,completed,False
APP-014693,CUST-014693,2025-07-03,online,retail_mass,56-65,employed,42987.05,2454.99,2,20102.53,48,0.408,14.7,0,True,0,False,16.7,approved,clean credit history,completed,False
APP-005577,CUST-005577,2026-05-25,online,retail_mass,65+,employed,73532.89,4054.4,1,78746.14,84,0.279,41.9,0,True,0,False,30.0,approved,clean credit history,completed,False
APP-012396,CUST-012396,2026-06-18,branch,retail_mass,36-45,employed,39368.37,1563.42,0,45639.81,36,0.197,15.4,0,True,0,False,12.9,approved,acceptable debt-to-income ratio,completed,False
APP-012681,CUST-012681,2026-04-21,mobile_app,retail_mass,46-55,employed,42026.95,1811.01,0,32366.96,60,0.179,15.7,0,True,1,False,28.1,rejected,income insufficient relative to requested amount,completed,False
APP-010688,CUST-010688,2026-04-08,branch,retail_affluent,18-25,self_employed,187243.91,6854.83,0,149971.23,48,0.217,1.8,1,True,0,True,79.5,approved,stable income relative to requested amount,completed,False
APP-013241,CUST-013241,2026-03-17,mobile_app,retail_mass,36-45,employed,41638.98,2857.53,0,38224.21,48,0.397,6.1,0,True,0,False,17.5,approved,stable income relative to requested amount,completed,False
APP-015190,CUST-015190,2026-05-31,online,self_employed,56-65,employed,31344.5,1167.29,2,14337.4,24,0.228,13.3,0,True,0,False,16.7,approved,stable income relative to requested amount,completed,False
APP-018872,CUST-018872,2026-05-08,broker,self_employed,26-35,employed,69241.83,3410.68,1,67782.88,36,0.288,12.0,0,True,1,False,32.3,rejected,income insufficient relative to requested amount,completed,False
APP-005611,CUST-005611,2025-05-12,mobile_app,retail_affluent,46-55,employed,44129.5,1575.73,0,63207.19,120,0.187,15.7,0,True,0,False,18.4,approved,stable income relative to requested amount,completed,False
APP-013775,CUST-013775,2025-05-23,online,retail_mass,26-35,employed,54770.14,3458.18,2,16900.8,36,0.374,3.6,0,True,2,False,33.0,approved,stable income relative to requested amount,completed,False
APP-005335,CUST-005335,2025-02-06,online,small_business,36-45,self_employed,75468.68,3413.16,1,211804.55,84,0.222,0.8,1,False,3,True,113.7,rejected,previous credit default on record,completed,False
APP-009546,CUST-009546,2025-01-08,mobile_app,self_employed,46-55,self_employed,56393.67,2596.42,1,31250.24,48,0.305,13.2,0,False,2,True,115.8,approved,acceptable debt-to-income ratio,completed,False
APP-019720,CUST-019720,2025-02-26,branch,retail_mass,46-55,employed,45358.56,2200.91,1,52356.19,60,0.306,17.3,0,True,2,False,31.7,approved,stable income relative to requested amount,completed,False
APP-004141,CUST-004141,2026-04-14,online,retail_mass,46-55,employed,47941.13,2209.71,2,15334.37,36,0.303,13.0,0,True,0,False,15.5,approved,acceptable debt-to-income ratio,completed,False
APP-007938,CUST-007938,2025-02-06,mobile_app,self_employed,46-55,self_employed,105270.83,4776.18,2,67609.17,48,0.238,24.4,0,False,1,False,40.6,approved,clean credit history,completed,False
APP-003549,CUST-003549,2025-12-14,online,small_business,46-55,unemployed,11480.76,446.64,0,11736.0,12,0.138,10.3,1,True,0,False,12.5,approved,clean credit history,completed,False
APP-006016,CUST-006016,2025-06-29,online,retail_mass,46-55,employed,83733.59,3032.09,2,30882.57,48,0.203,9.7,0,False,3,True,91.6,approved,stable income relative to requested amount,completed,False
APP-006906,CUST-006906,2025-01-15,mobile_app,retail_affluent,46-55,employed,112535.07,5151.92,1,166927.64,60,0.238,27.6,1,True,0,True,56.4,,customer withdrew before a decision was reached,withdrawn,False
APP-014165,CUST-014165,2026-03-09,online,retail_affluent,36-45,employed,84876.87,2751.71,1,91149.79,24,0.141,1.5,0,True,1,False,20.6,approved,clean credit history,completed,False
APP-012224,CUST-012224,2025-09-18,online,retail_mass,56-65,employed,35690.79,2489.65,0,14524.42,24,0.35,21.1,0,True,0,False,19.1,approved,acceptable debt-to-income ratio,completed,False
APP-006720,CUST-006720,2026-04-15,online,retail_affluent,46-55,employed,101329.83,6428.46,2,90455.19,84,0.366,28.9,0,True,0,False,17.2,approved,clean credit history,completed,False
APP-001235,CUST-001235,2025-07-07,mobile_app,retail_mass,26-35,employed,31174.1,978.99,0,33382.93,24,0.177,7.2,0,True,1,False,18.0,approved,acceptable debt-to-income ratio,completed,False
APP-016881,CUST-016881,2026-02-20,online,retail_mass,18-25,employed,15937.86,729.64,0,17930.93,60,0.224,2.4,0,False,4,False,48.5,approved,stable income relative to requested amount,completed,False
APP-015614,CUST-015614,2026-01-12,broker,retail_affluent,36-45,employed,74242.59,2231.62,1,68315.76,60,0.167,12.9,0,True,1,True,106.8,,customer withdrew before a decision was reached,withdrawn,False
APP-010643,CUST-010643,2025-12-11,mobile_app,self_employed,18-25,self_employed,40164.98,1479.69,3,62768.1,84,0.3,2.6,0,True,0,False,26.4,approved,stable income relative to requested amount,completed,False
APP-018994,CUST-018994,2025-11-29,online,retail_affluent,56-65,employed,82137.97,4520.65,1,78260.4,84,0.288,22.0,1,True,1,True,121.4,rejected,previous credit default on record,completed,False
APP-002251,CUST-002251,2025-10-28,online,retail_affluent,46-55,employed,62716.68,1973.36,0,67735.15,84,0.139,11.8,0,True,1,False,17.2,approved,stable income relative to requested amount,completed,False
APP-009217,CUST-009217,2025-02-26,branch,retail_affluent,36-45,employed,57169.27,2040.22,0,62506.14,24,0.201,5.8,0,False,3,True,112.9,approved,acceptable debt-to-income ratio,completed,False
APP-003670,CUST-003670,2025-03-18,broker,retail_affluent,56-65,employed,46481.69,1789.35,1,88498.71,60,0.216,19.7,0,True,0,False,20.0,approved,clean credit history,completed,False
APP-013816,CUST-013816,2026-03-17,branch,retail_mass,18-25,employed,41605.53,1586.28,1,17669.03,24,0.252,2.1,0,True,1,False,31.1,approved,stable income relative to requested amount,completed,False
APP-015624,CUST-015624,2026-01-10,mobile_app,retail_mass,26-35,employed,58711.93,2199.37,0,39240.13,12,0.146,10.7,0,True,0,False,17.0,approved,acceptable debt-to-income ratio,completed,False
APP-012537,CUST-012537,2025-01-19,online,retail_mass,56-65,employed,39633.18,2790.15,0,24013.69,60,0.324,8.2,0,True,1,False,22.4,rejected,income insufficient relative to requested amount,completed,False
APP-019908,CUST-019908,2025-06-15,online,small_business,46-55,employed,89695.13,3153.3,1,227419.06,60,0.165,5.2,0,True,0,False,18.1,approved,clean credit history,completed,False
APP-008505,CUST-008505,2025-04-11,branch,self_employed,26-35,self_employed,47224.61,2395.57,1,77121.11,60,0.288,8.8,0,True,0,False,13.0,approved,acceptable debt-to-income ratio,completed,False
APP-017862,CUST-017862,2026-03-31,branch,retail_mass,65+,employed,29015.36,1371.18,0,25864.28,36,0.234,35.0,0,True,1,False,10.4,approved,clean credit history,completed,False
APP-014143,CUST-014143,2025-04-27,online,retail_mass,65+,retired,18675.04,875.96,0,19906.19,24,0.219,17.6,0,True,0,False,17.9,approved,clean credit history,completed,False
APP-009909,CUST-009909,2025-05-03,online,retail_affluent,56-65,employed,59420.42,3687.17,0,103238.31,48,0.306,17.8,0,False,2,True,68.2,approved,stable income relative to requested amount,completed,False
APP-018327,CUST-018327,2025-11-11,broker,retail_mass,36-45,employed,58644.13,3266.14,0,66298.67,120,0.25,13.8,0,True,0,True,90.2,approved,acceptable debt-to-income ratio,completed,False
APP-000947,CUST-000947,2025-03-13,broker,retail_mass,36-45,retired,46077.14,1593.37,1,38935.84,36,0.173,18.5,0,True,0,False,17.2,approved,clean credit history,completed,False
APP-011689,CUST-011689,2025-09-08,mobile_app,retail_mass,56-65,employed,68072.92,3683.45,2,57187.92,84,0.377,20.1,1,True,0,False,27.7,approved,acceptable debt-to-income ratio,completed,False
APP-006985,CUST-006985,2026-04-12,mobile_app,self_employed,26-35,self_employed,265079.89,15862.17,3,249795.5,84,0.293,0.9,0,True,0,True,93.7,approved,stable income relative to requested amount,completed,False
